Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
Nº DE VEÍCULOS RECUPERADOS,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Silveiras,São José dos Campos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,10.0,7.0,2.0,...,...,...,...,...,...,...,...,...,19.0,2020,Silveiras,São José dos Campos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,7.0,4.0,0.0,...,...,...,...,...,...,...,...,...,11.0,2020,Taubaté,São José dos Campos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,26.0,26.0,27.0,...,...,...,...,...,...,...,...,...,79.0,2020,Taubaté,São José dos Campos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Taubaté,São José dos Campos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,5.0,7.0,3.0,...,...,...,...,...,...,...,...,...,15.0,2020,Taubaté,São José dos Campos
Nº DE ARMAS DE FOGO APREENDIDAS,7.0,8.0,6.0,...,...,...,...,...,...,...,...,...,21.0,2020,Taubaté,São José dos Campos
Nº DE FLAGRANTES LAVRADOS,46.0,39.0,33.0,...,...,...,...,...,...,...,...,...,118.0,2020,Taubaté,São José dos Campos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,2.0,3.0,8.0,...,...,...,...,...,...,...,...,...,13.0,2020,Taubaté,São José dos Campos
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,2.0,6.0,...,...,...,...,...,...,...,...,...,9.0,2020,Taubaté,São José dos Campos
Nº DE PESSOAS PRESAS EM FLAGRANTE,52.0,51.0,42.0,...,...,...,...,...,...,...,...,...,145.0,2020,Taubaté,São José dos Campos
Nº DE PESSOAS PRESAS POR MANDADO,26.0,24.0,21.0,...,...,...,...,...,...,...,...,...,71.0,2020,Taubaté,São José dos Campos
Nº DE PRISÕES EFETUADAS,72.0,63.0,54.0,...,...,...,...,...,...,...,...,...,189.0,2020,Taubaté,São José dos Campos
Nº DE VEÍCULOS RECUPERADOS,22.0,28.0,16.0,...,...,...,...,...,...,...,...,...,66.0,2020,Taubaté,São José dos Campos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,211.0,191.0,207.0,...,...,...,...,...,...,...,...,...,609.0,2020,Taubaté,São José dos Campos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Tremembé,São José dos Campos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,6.0,4.0,5.0,...,...,...,...,...,...,...,...,...,15.0,2020,Tremembé,São José dos Campos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),3.0,3.0,1.0,...,...,...,...,...,...,...,...,...,7.0,2020,Tremembé,São José dos Campos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Tremembé,São José dos Campos
Nº DE ARMAS DE FOGO APREENDIDAS,2.0,1.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Tremembé,São José dos Campos
Nº DE FLAGRANTES LAVRADOS,8.0,3.0,4.0,...,...,...,...,...,...,...,...,...,15.0,2020,Tremembé,São José dos Campos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tremembé,São José dos Campos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tremembé,São José dos Campos
Nº DE PESSOAS PRESAS EM FLAGRANTE,10.0,3.0,5.0,...,...,...,...,...,...,...,...,...,18.0,2020,Tremembé,São José dos Campos
Nº DE PESSOAS PRESAS POR MANDADO,1.0,2.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Tremembé,São José dos Campos
Nº DE PRISÕES EFETUADAS,9.0,5.0,6.0,...,...,...,...,...,...,...,...,...,20.0,2020,Tremembé,São José dos Campos
Nº DE VEÍCULOS RECUPERADOS,6.0,7.0,4.0,...,...,...,...,...,...,...,...,...,17.0,2020,Tremembé,São José dos Campos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,24.0,30.0,41.0,...,...,...,...,...,...,...,...,...,95.0,2020,Tremembé,São José dos Campos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,6.0,3.0,1.0,...,...,...,...,...,...,...,...,...,10.0,2020,Ubatuba,São José dos Campos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,11.0,8.0,6.0,...,...,...,...,...,...,...,...,...,25.0,2020,Ubatuba,São José dos Campos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ubatuba,São José dos Campos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,3.0,0.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Ubatuba,São José dos Campos
Nº DE ARMAS DE FOGO APREENDIDAS,9.0,0.0,0.0,...,...,...,...,...,...,...,...,...,9.0,2020,Ubatuba,São José dos Campos
Nº DE FLAGRANTES LAVRADOS,46.0,21.0,11.0,...,...,...,...,...,...,...,...,...,78.0,2020,Ubatuba,São José dos Campos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,6.0,1.0,3.0,...,...,...,...,...,...,...,...,...,10.0,2020,Ubatuba,São José dos Campos
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ubatuba,São José dos Campos
Nº DE PESSOAS PRESAS EM FLAGRANTE,79.0,25.0,11.0,...,...,...,...,...,...,...,...,...,115.0,2020,Ubatuba,São José dos Campos
Nº DE PESSOAS PRESAS POR MANDADO,20.0,10.0,3.0,...,...,...,...,...,...,...,...,...,33.0,2020,Ubatuba,São José dos Campos
Nº DE PRISÕES EFETUADAS,66.0,31.0,14.0,...,...,...,...,...,...,...,...,...,111.0,2020,Ubatuba,São José dos Campos
Nº DE VEÍCULOS RECUPERADOS,7.0,1.0,4.0,...,...,...,...,...,...,...,...,...,12.0,2020,Ubatuba,São José dos Campos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,147.0,82.0,99.0,...,...,...,...,...,...,...,...,...,328.0,2020,Ubatuba,São José dos Campos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Águas de Lindóia,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,4.0,0.0,4.0,...,...,...,...,...,...,...,...,...,8.0,2020,Águas de Lindóia,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Águas de Lindóia,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Águas de Lindóia,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,3.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Águas de Lindóia,Campinas
Nº DE FLAGRANTES LAVRADOS,3.0,0.0,4.0,...,...,...,...,...,...,...,...,...,7.0,2020,Águas de Lindóia,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Águas de Lindóia,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Águas de Lindóia,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,4.0,0.0,5.0,...,...,...,...,...,...,...,...,...,9.0,2020,Águas de Lindóia,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,3.0,7.0,1.0,...,...,...,...,...,...,...,...,...,11.0,2020,Águas de Lindóia,Campinas
Nº DE PRISÕES EFETUADAS,7.0,7.0,6.0,...,...,...,...,...,...,...,...,...,20.0,2020,Águas de Lindóia,Campinas
Nº DE VEÍCULOS RECUPERADOS,2.0,2.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Águas de Lindóia,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,13.0,2.0,28.0,...,...,...,...,...,...,...,...,...,43.0,2020,Águas de Lindóia,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,5.0,0.0,0.0,...,...,...,...,...,...,...,...,...,5.0,2020,Amparo,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,11.0,9.0,13.0,...,...,...,...,...,...,...,...,...,33.0,2020,Amparo,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Amparo,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Amparo,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,3.0,4.0,0.0,...,...,...,...,...,...,...,...,...,7.0,2020,Amparo,Campinas
Nº DE FLAGRANTES LAVRADOS,11.0,6.0,5.0,...,...,...,...,...,...,...,...,...,22.0,2020,Amparo,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,3.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Amparo,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Amparo,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,13.0,15.0,6.0,...,...,...,...,...,...,...,...,...,34.0,2020,Amparo,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,0.0,4.0,3.0,...,...,...,...,...,...,...,...,...,7.0,2020,Amparo,Campinas
Nº DE PRISÕES EFETUADAS,5.0,19.0,8.0,...,...,...,...,...,...,...,...,...,32.0,2020,Amparo,Campinas
Nº DE VEÍCULOS RECUPERADOS,3.0,0.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Amparo,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,83.0,56.0,56.0,...,...,...,...,...,...,...,...,...,195.0,2020,Amparo,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,9.0,9.0,3.0,...,...,...,...,...,...,...,...,...,21.0,2020,Atibaia,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,17.0,11.0,8.0,...,...,...,...,...,...,...,...,...,36.0,2020,Atibaia,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Atibaia,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,4.0,0.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Atibaia,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,6.0,8.0,3.0,...,...,...,...,...,...,...,...,...,17.0,2020,Atibaia,Campinas
Nº DE FLAGRANTES LAVRADOS,37.0,37.0,35.0,...,...,...,...,...,...,...,...,...,109.0,2020,Atibaia,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,8.0,5.0,0.0,...,...,...,...,...,...,...,...,...,13.0,2020,Atibaia,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,3.0,0.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Atibaia,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,41.0,41.0,43.0,...,...,...,...,...,...,...,...,...,125.0,2020,Atibaia,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,15.0,25.0,19.0,...,...,...,...,...,...,...,...,...,59.0,2020,Atibaia,Campinas
Nº DE PRISÕES EFETUADAS,53.0,62.0,54.0,...,...,...,...,...,...,...,...,...,169.0,2020,Atibaia,Campinas
Nº DE VEÍCULOS RECUPERADOS,18.0,18.0,11.0,...,...,...,...,...,...,...,...,...,47.0,2020,Atibaia,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,118.0,99.0,114.0,...,...,...,...,...,...,...,...,...,331.0,2020,Atibaia,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Bom Jesus dos Perdões,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1.0,1.0,4.0,...,...,...,...,...,...,...,...,...,6.0,2020,Bom Jesus dos Perdões,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bom Jesus dos Perdões,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE FLAGRANTES LAVRADOS,3.0,1.0,3.0,...,...,...,...,...,...,...,...,...,7.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,3.0,1.0,3.0,...,...,...,...,...,...,...,...,...,7.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,4.0,2.0,4.0,...,...,...,...,...,...,...,...,...,10.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE PRISÕES EFETUADAS,7.0,3.0,7.0,...,...,...,...,...,...,...,...,...,17.0,2020,Bom Jesus dos Perdões,Campinas
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bom Jesus dos Perdões,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,24.0,16.0,11.0,...,...,...,...,...,...,...,...,...,51.0,2020,Bom Jesus dos Perdões,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,7.0,10.0,6.0,...,...,...,...,...,...,...,...,...,23.0,2020,Bragança Paulista,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,17.0,15.0,19.0,...,...,...,...,...,...,...,...,...,51.0,2020,Bragança Paulista,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bragança Paulista,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Bragança Paulista,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,2.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Bragança Paulista,Campinas
Nº DE FLAGRANTES LAVRADOS,36.0,41.0,48.0,...,...,...,...,...,...,...,...,...,125.0,2020,Bragança Paulista,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,9.0,4.0,3.0,...,...,...,...,...,...,...,...,...,16.0,2020,Bragança Paulista,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Bragança Paulista,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,45.0,49.0,63.0,...,...,...,...,...,...,...,...,...,157.0,2020,Bragança Paulista,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,36.0,43.0,25.0,...,...,...,...,...,...,...,...,...,104.0,2020,Bragança Paulista,Campinas
Nº DE PRISÕES EFETUADAS,73.0,84.0,73.0,...,...,...,...,...,...,...,...,...,230.0,2020,Bragança Paulista,Campinas
Nº DE VEÍCULOS RECUPERADOS,11.0,8.0,11.0,...,...,...,...,...,...,...,...,...,30.0,2020,Bragança Paulista,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,137.0,114.0,133.0,...,...,...,...,...,...,...,...,...,384.0,2020,Bragança Paulista,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,4.0,4.0,3.0,...,...,...,...,...,...,...,...,...,11.0,2020,Cabreúva,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,8.0,3.0,9.0,...,...,...,...,...,...,...,...,...,20.0,2020,Cabreúva,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cabreúva,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cabreúva,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,3.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Cabreúva,Campinas
Nº DE FLAGRANTES LAVRADOS,12.0,8.0,10.0,...,...,...,...,...,...,...,...,...,30.0,2020,Cabreúva,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Cabreúva,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,4.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Cabreúva,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,13.0,13.0,11.0,...,...,...,...,...,...,...,...,...,37.0,2020,Cabreúva,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,3.0,10.0,1.0,...,...,...,...,...,...,...,...,...,14.0,2020,Cabreúva,Campinas
Nº DE PRISÕES EFETUADAS,15.0,18.0,11.0,...,...,...,...,...,...,...,...,...,44.0,2020,Cabreúva,Campinas
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cabreúva,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,39.0,39.0,32.0,...,...,...,...,...,...,...,...,...,110.0,2020,Cabreúva,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,20.0,33.0,31.0,...,...,...,...,...,...,...,...,...,84.0,2020,Campinas,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,75.0,81.0,86.0,...,...,...,...,...,...,...,...,...,242.0,2020,Campinas,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),10.0,4.0,14.0,...,...,...,...,...,...,...,...,...,28.0,2020,Campinas,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,15.0,16.0,15.0,...,...,...,...,...,...,...,...,...,46.0,2020,Campinas,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,35.0,33.0,33.0,...,...,...,...,...,...,...,...,...,101.0,2020,Campinas,Campinas
Nº DE FLAGRANTES LAVRADOS,203.0,206.0,190.0,...,...,...,...,...,...,...,...,...,599.0,2020,Campinas,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,37.0,19.0,29.0,...,...,...,...,...,...,...,...,...,85.0,2020,Campinas,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,3.0,2.0,6.0,...,...,...,...,...,...,...,...,...,11.0,2020,Campinas,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,236.0,243.0,221.0,...,...,...,...,...,...,...,...,...,700.0,2020,Campinas,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,124.0,112.0,87.0,...,...,...,...,...,...,...,...,...,323.0,2020,Campinas,Campinas
Nº DE PRISÕES EFETUADAS,290.0,288.0,263.0,...,...,...,...,...,...,...,...,...,841.0,2020,Campinas,Campinas
Nº DE VEÍCULOS RECUPERADOS,189.0,149.0,134.0,...,...,...,...,...,...,...,...,...,472.0,2020,Campinas,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,569.0,607.0,667.0,...,...,...,...,...,...,...,...,...,1.8430000000000002,2020,Campinas,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,2.0,1.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Campo Limpo Paulista,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3.0,2.0,8.0,...,...,...,...,...,...,...,...,...,13.0,2020,Campo Limpo Paulista,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Campo Limpo Paulista,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,3.0,0.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Campo Limpo Paulista,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,5.0,1.0,0.0,...,...,...,...,...,...,...,...,...,6.0,2020,Campo Limpo Paulista,Campinas
Nº DE FLAGRANTES LAVRADOS,9.0,5.0,6.0,...,...,...,...,...,...,...,...,...,20.0,2020,Campo Limpo Paulista,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Campo Limpo Paulista,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Campo Limpo Paulista,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,9.0,6.0,6.0,...,...,...,...,...,...,...,...,...,21.0,2020,Campo Limpo Paulista,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,3.0,6.0,7.0,...,...,...,...,...,...,...,...,...,16.0,2020,Campo Limpo Paulista,Campinas
Nº DE PRISÕES EFETUADAS,12.0,11.0,13.0,...,...,...,...,...,...,...,...,...,36.0,2020,Campo Limpo Paulista,Campinas
Nº DE VEÍCULOS RECUPERADOS,11.0,14.0,13.0,...,...,...,...,...,...,...,...,...,38.0,2020,Campo Limpo Paulista,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,28.0,16.0,33.0,...,...,...,...,...,...,...,...,...,77.0,2020,Campo Limpo Paulista,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Estiva Gerbi,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Estiva Gerbi,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Estiva Gerbi,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Estiva Gerbi,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Estiva Gerbi,Campinas
Nº DE FLAGRANTES LAVRADOS,0.0,0.0,6.0,...,...,...,...,...,...,...,...,...,6.0,2020,Estiva Gerbi,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Estiva Gerbi,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Estiva Gerbi,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,0.0,6.0,...,...,...,...,...,...,...,...,...,6.0,2020,Estiva Gerbi,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,4.0,4.0,2.0,...,...,...,...,...,...,...,...,...,10.0,2020,Estiva Gerbi,Campinas
Nº DE PRISÕES EFETUADAS,4.0,4.0,8.0,...,...,...,...,...,...,...,...,...,16.0,2020,Estiva Gerbi,Campinas
Nº DE VEÍCULOS RECUPERADOS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Estiva Gerbi,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,14.0,8.0,12.0,...,...,...,...,...,...,...,...,...,34.0,2020,Estiva Gerbi,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Holambra,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Holambra,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Holambra,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Holambra,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Holambra,Campinas
Nº DE FLAGRANTES LAVRADOS,0.0,3.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Holambra,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Holambra,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Holambra,Campinas
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,4.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Holambra,Campinas
Nº DE PESSOAS PRESAS POR MANDADO,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Holambra,Campinas
Nº DE PRISÕES EFETUADAS,0.0,5.0,2.0,...,...,...,...,...,...,...,...,...,7.0,2020,Holambra,Campinas
Nº DE VEÍCULOS RECUPERADOS,0.0,3.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Holambra,Campinas
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,5.0,7.0,8.0,...,...,...,...,...,...,...,...,...,20.0,2020,Holambra,Campinas
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,34.0,20.0,17.0,...,...,...,...,...,...,...,...,...,71.0,2020,Indaiatuba,Campinas
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,17.0,27.0,6.0,...,...,...,...,...,...,...,...,...,50.0,2020,Indaiatuba,Campinas
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),11.0,15.0,0.0,...,...,...,...,...,...,...,...,...,26.0,2020,Indaiatuba,Campinas
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Indaiatuba,Campinas
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,5.0,1.0,...,...,...,...,...,...,...,...,...,7.0,2020,Indaiatuba,Campinas
Nº DE FLAGRANTES LAVRADOS,28.0,36.0,29.0,...,...,...,...,...,...,...,...,...,93.0,2020,Indaiatuba,Campinas
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,0.0,3.0,...,...,...,...,...,...,...,...,...,4.0,2020,Indaiatuba,Campinas
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Indaiatuba,Campinas
