Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
LESÃO CORPORAL DOLOSA,2.0,3.0,3.0,...,...,...,...,...,...,...,...,...,8.0,2020,Monte Alegre do Sul,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Monte Alegre do Sul,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Monte Alegre do Sul,Campinas
ROUBO - OUTROS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Monte Alegre do Sul,Campinas
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
FURTO - OUTROS,6.0,6.0,1.0,...,...,...,...,...,...,...,...,...,13.0,2020,Monte Alegre do Sul,Campinas
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Monte Alegre do Sul,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Morungaba,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Morungaba,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
LESÃO CORPORAL DOLOSA,2.0,4.0,1.0,...,...,...,...,...,...,...,...,...,7.0,2020,Morungaba,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Morungaba,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Morungaba,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Morungaba,Campinas
FURTO - OUTROS,9.0,2.0,7.0,...,...,...,...,...,...,...,...,...,18.0,2020,Morungaba,Campinas
FURTO DE VEÍCULO,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Morungaba,Campinas
HOMICÍDIO DOLOSO (2),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nazaré Paulista,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nazaré Paulista,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nazaré Paulista,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
LESÃO CORPORAL DOLOSA,7.0,7.0,5.0,...,...,...,...,...,...,...,...,...,19.0,2020,Nazaré Paulista,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.0,2.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Nazaré Paulista,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
TOTAL DE ESTUPRO (4),0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Nazaré Paulista,Campinas
ESTUPRO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nazaré Paulista,Campinas
ESTUPRO DE VULNERÁVEL,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nazaré Paulista,Campinas
TOTAL DE ROUBO - OUTROS (1),6.0,1.0,4.0,...,...,...,...,...,...,...,...,...,11.0,2020,Nazaré Paulista,Campinas
ROUBO - OUTROS,4.0,1.0,3.0,...,...,...,...,...,...,...,...,...,8.0,2020,Nazaré Paulista,Campinas
ROUBO DE VEÍCULO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Nazaré Paulista,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Nazaré Paulista,Campinas
ROUBO DE CARGA,2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Nazaré Paulista,Campinas
FURTO - OUTROS,20.0,14.0,9.0,...,...,...,...,...,...,...,...,...,43.0,2020,Nazaré Paulista,Campinas
FURTO DE VEÍCULO,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Nazaré Paulista,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Paulínia,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Paulínia,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Paulínia,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Paulínia,Campinas
TENTATIVA DE HOMICÍDIO,1.0,1.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Paulínia,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
LESÃO CORPORAL DOLOSA,39.0,48.0,37.0,...,...,...,...,...,...,...,...,...,124.0,2020,Paulínia,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16.0,30.0,19.0,...,...,...,...,...,...,...,...,...,65.0,2020,Paulínia,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
TOTAL DE ESTUPRO (4),4.0,4.0,5.0,...,...,...,...,...,...,...,...,...,13.0,2020,Paulínia,Campinas
ESTUPRO,2.0,2.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Paulínia,Campinas
ESTUPRO DE VULNERÁVEL,2.0,2.0,3.0,...,...,...,...,...,...,...,...,...,7.0,2020,Paulínia,Campinas
TOTAL DE ROUBO - OUTROS (1),12.0,13.0,12.0,...,...,...,...,...,...,...,...,...,37.0,2020,Paulínia,Campinas
ROUBO - OUTROS,11.0,13.0,12.0,...,...,...,...,...,...,...,...,...,36.0,2020,Paulínia,Campinas
ROUBO DE VEÍCULO,6.0,8.0,6.0,...,...,...,...,...,...,...,...,...,20.0,2020,Paulínia,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Paulínia,Campinas
ROUBO DE CARGA,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Paulínia,Campinas
FURTO - OUTROS,66.0,60.0,40.0,...,...,...,...,...,...,...,...,...,166.0,2020,Paulínia,Campinas
FURTO DE VEÍCULO,23.0,20.0,12.0,...,...,...,...,...,...,...,...,...,55.0,2020,Paulínia,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
LESÃO CORPORAL DOLOSA,3.0,1.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Pedra Bela,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedra Bela,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
TOTAL DE ESTUPRO (4),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedra Bela,Campinas
ESTUPRO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedra Bela,Campinas
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedra Bela,Campinas
ROUBO - OUTROS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedra Bela,Campinas
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedra Bela,Campinas
FURTO - OUTROS,5.0,7.0,3.0,...,...,...,...,...,...,...,...,...,15.0,2020,Pedra Bela,Campinas
FURTO DE VEÍCULO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedra Bela,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
TENTATIVA DE HOMICÍDIO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pedreira,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
LESÃO CORPORAL DOLOSA,13.0,16.0,8.0,...,...,...,...,...,...,...,...,...,37.0,2020,Pedreira,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Pedreira,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
TOTAL DE ROUBO - OUTROS (1),6.0,6.0,5.0,...,...,...,...,...,...,...,...,...,17.0,2020,Pedreira,Campinas
ROUBO - OUTROS,6.0,6.0,5.0,...,...,...,...,...,...,...,...,...,17.0,2020,Pedreira,Campinas
ROUBO DE VEÍCULO,2.0,3.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Pedreira,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pedreira,Campinas
FURTO - OUTROS,12.0,16.0,14.0,...,...,...,...,...,...,...,...,...,42.0,2020,Pedreira,Campinas
FURTO DE VEÍCULO,9.0,12.0,5.0,...,...,...,...,...,...,...,...,...,26.0,2020,Pedreira,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pinhalzinho,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
LESÃO CORPORAL DOLOSA,3.0,5.0,3.0,...,...,...,...,...,...,...,...,...,11.0,2020,Pinhalzinho,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3.0,0.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Pinhalzinho,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
TOTAL DE ROUBO - OUTROS (1),2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Pinhalzinho,Campinas
ROUBO - OUTROS,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Pinhalzinho,Campinas
ROUBO DE VEÍCULO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Pinhalzinho,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Pinhalzinho,Campinas
FURTO - OUTROS,5.0,7.0,8.0,...,...,...,...,...,...,...,...,...,20.0,2020,Pinhalzinho,Campinas
FURTO DE VEÍCULO,1.0,0.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Pinhalzinho,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
TENTATIVA DE HOMICÍDIO,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Piracaia,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
LESÃO CORPORAL DOLOSA,3.0,5.0,5.0,...,...,...,...,...,...,...,...,...,13.0,2020,Piracaia,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4.0,3.0,1.0,...,...,...,...,...,...,...,...,...,8.0,2020,Piracaia,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
TOTAL DE ESTUPRO (4),0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Piracaia,Campinas
ESTUPRO,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Piracaia,Campinas
ESTUPRO DE VULNERÁVEL,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Piracaia,Campinas
TOTAL DE ROUBO - OUTROS (1),2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Piracaia,Campinas
ROUBO - OUTROS,2.0,0.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Piracaia,Campinas
ROUBO DE VEÍCULO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Piracaia,Campinas
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Piracaia,Campinas
FURTO - OUTROS,16.0,15.0,13.0,...,...,...,...,...,...,...,...,...,44.0,2020,Piracaia,Campinas
FURTO DE VEÍCULO,1.0,1.0,3.0,...,...,...,...,...,...,...,...,...,5.0,2020,Piracaia,Campinas
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
LESÃO CORPORAL DOLOSA,4.0,8.0,7.0,...,...,...,...,...,...,...,...,...,19.0,2020,Santo Antônio de Posse,Campinas
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6.0,3.0,2.0,...,...,...,...,...,...,...,...,...,11.0,2020,Santo Antônio de Posse,Campinas
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santo Antônio de Posse,Campinas
TOTAL DE ESTUPRO (4),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santo Antônio de Posse,Campinas
